128,101251
256,198019
512,389984
1024,774992
2048,1545271
4096,3085388
8192,6165581
16384,12325982
32768,24646606
65536,49288175
131072,98571264
262144,197137452
524288,394269828
1048576,788534479
2097152,1577063675
4194304,3154122079
8388608,6308240783
16777216,12616474453
33554432,25232941720
67108864,50465876002
