128,58108
256,113404
512,224016
1024,445200
2048,887584
4096,1772340
8192,3541812
16384,7080756
32768,14158645
65536,28314422
131072,56625975
262144,113249081
524288,226495351
1048576,452988453
2097152,905973601
4194304,1811943427
8388608,3623882865
16777216,7247761722
33554432,14495519458
67108864,28991034935
