10,89
13,95
17,103
23,113
30,120
39,129
51,138
67,146
88,157
115,165
150,175
195,184
254,192
331,203
431,212
561,221
730,231
949,239
1234,250
1605,259
2087,267
2714,278
3529,287
4588,297
5965,307
7755,315
10082,325
13107,335
17040,343
22152,354
28798,363
37438,372
48670,383
63271,391
82253,401
106929,411
139008,419
180711,430
234925,438
305403,448
397024,458
516132,466
670972,477
872264,486
1133944,495
1474128,506
1916367,514
2491278,524
3238662,534
4210261,542
5473340,553
7115342,562
9249945,571
12024929,581
15632408,589
20322131,600
26418771,609
34344403,618
44647724,629
58042042,637
75454655,647
98091052,657
127518368,665
165773879,676
215506043,685
280157856,693
364205213,705
473466777,713
615506811,723
