128,22091
256,41248
512,79572
1024,155492
2048,307331
4096,610967
8192,1218199
16384,2432663
32768,4861591
65536,9719447
131072,19435160
262144,38866584
524288,77729493
1048576,155455815
2097152,310907435
4194304,621810271
8388608,1243615907
16777216,2487227160
33554432,4974449692
67108864,9948894759
